#WV	FL
2.366	-1.1294E-03
2.367	-1.0988E-03
2.368	-1.0682E-03
2.369	-1.0375E-03
2.37	-1.0067E-03
2.371	-9.7576E-04
2.372	-9.4476E-04
2.373	-9.1367E-04
2.374	-8.8250E-04
2.375	-8.5124E-04
2.376	-8.1992E-04
2.377	-7.8852E-04
2.378	-7.5705E-04
2.379	-7.2551E-04
2.38	-6.9391E-04
2.381	-6.6226E-04
2.382	-6.3055E-04
2.383	-5.9878E-04
2.384	-5.6697E-04
2.385	-5.3512E-04
2.386	-5.0322E-04
2.387	-4.7129E-04
2.388	-4.3932E-04
2.389	-4.0732E-04
2.39	-3.7530E-04
2.391	-3.4325E-04
2.392	-3.1119E-04
2.393	-2.7910E-04
2.394	-2.4701E-04
2.395	-2.1490E-04
2.396	-1.8279E-04
2.397	-1.5068E-04
2.398	-1.1857E-04
2.399	-8.6470E-05
2.4	-5.4370E-05
2.401	-2.2290E-05
2.402	9.7800E-06
2.403	4.1830E-05
2.404	7.3860E-05
2.405	1.0586E-04
2.406	1.3783E-04
2.407	1.6977E-04
2.408	2.0167E-04
2.409	2.3353E-04
2.41	2.6534E-04
2.411	2.9711E-04
2.412	3.2883E-04
2.413	3.6049E-04
2.414	3.9210E-04
2.415	4.2365E-04
2.416	4.5513E-04
2.417	4.8654E-04
2.418	5.1788E-04
2.419	5.4915E-04
2.42	5.8033E-04
2.421	6.1144E-04
2.422	6.4246E-04
2.423	6.7340E-04
2.424	7.0424E-04
2.425	7.3499E-04
2.426	7.6563E-04
2.427	7.9618E-04
2.428	8.2662E-04
2.429	8.5695E-04
2.43	8.8718E-04
2.431	9.1728E-04
2.432	9.4727E-04
2.433	9.7714E-04
2.434	1.0069E-03
2.435	1.0365E-03
2.436	1.0660E-03
2.437	1.0953E-03
2.438	1.1245E-03
2.439	1.1536E-03
2.44	1.1826E-03
2.441	1.2113E-03
2.442	1.2400E-03
2.443	1.2684E-03
2.444	1.2968E-03
2.445	1.3249E-03
2.446	1.3529E-03
2.447	1.3808E-03
2.448	1.4084E-03
2.449	1.4359E-03
2.45	1.4633E-03
2.451	1.4904E-03
2.452	1.5174E-03
2.453	1.5442E-03
2.454	1.5708E-03
2.455	1.5972E-03
2.456	1.6234E-03
2.457	1.6495E-03
2.458	1.6753E-03
2.459	1.7009E-03
2.46	1.7264E-03
2.461	1.7516E-03
2.462	1.7766E-03
2.463	1.8014E-03
2.464	1.8260E-03
2.465	1.8504E-03
2.466	1.8746E-03
2.467	1.8985E-03
2.468	1.9222E-03
2.469	1.9457E-03
2.47	1.9690E-03
2.471	1.9920E-03
2.472	2.0149E-03
2.473	2.0374E-03
2.474	2.0598E-03
2.475	2.0819E-03
2.476	2.1037E-03
2.477	2.1253E-03
2.478	2.1467E-03
2.479	2.1678E-03
2.48	2.1887E-03
2.481	2.2093E-03
2.482	2.2297E-03
2.483	2.2498E-03
2.484	2.2696E-03
2.485	2.2892E-03
2.486	2.3085E-03
2.487	2.3276E-03
2.488	2.3463E-03
2.489	2.3649E-03
2.49	2.3831E-03
2.491	2.4011E-03
2.492	2.4188E-03
2.493	2.4362E-03
2.494	2.4533E-03
2.495	2.4702E-03
2.496	2.4868E-03
2.497	2.5031E-03
2.498	2.5191E-03
2.499	2.5348E-03
2.5	2.5503E-03
2.501	2.5654E-03
2.502	2.5803E-03
2.503	2.5949E-03
2.504	2.6091E-03
2.505	2.6231E-03
2.506	2.6368E-03
2.507	2.6502E-03
2.508	2.6633E-03
2.509	2.6761E-03
2.51	2.6885E-03
2.511	2.7007E-03
2.512	2.7126E-03
2.513	2.7242E-03
2.514	2.7354E-03
2.515	2.7464E-03
2.516	2.7570E-03
2.517	2.7674E-03
2.518	2.7774E-03
2.519	2.7871E-03
2.52	2.7965E-03
2.521	2.8056E-03
2.522	2.8144E-03
2.523	2.8229E-03
2.524	2.8310E-03
2.525	2.8389E-03
2.526	2.8464E-03
2.527	2.8536E-03
2.528	2.8604E-03
2.529	2.8670E-03
2.53	2.8732E-03
2.531	2.8792E-03
2.532	2.8848E-03
2.533	2.8901E-03
2.534	2.8950E-03
2.535	2.8996E-03
2.536	2.9040E-03
2.537	2.9080E-03
2.538	2.9116E-03
2.539	2.9150E-03
2.54	2.9180E-03
2.541	2.9207E-03
2.542	2.9231E-03
2.543	2.9252E-03
2.544	2.9269E-03
2.545	2.9283E-03
2.546	2.9294E-03
2.547	2.9302E-03
2.548	2.9306E-03
2.549	2.9307E-03
2.55	2.9305E-03
2.551	2.9300E-03
2.552	2.9291E-03
2.553	2.9280E-03
2.554	2.9265E-03
2.555	2.9247E-03
2.556	2.9225E-03
2.557	2.9201E-03
2.558	2.9173E-03
2.559	2.9142E-03
2.56	2.9108E-03
2.561	2.9071E-03
2.562	2.9030E-03
2.563	2.8987E-03
2.564	2.8940E-03
2.565	2.8890E-03
2.566	2.8837E-03
2.567	2.8781E-03
2.568	2.8721E-03
2.569	2.8659E-03
2.57	2.8593E-03
2.571	2.8524E-03
2.572	2.8452E-03
2.573	2.8377E-03
2.574	2.8299E-03
2.575	2.8218E-03
2.576	2.8134E-03
2.577	2.8047E-03
2.578	2.7957E-03
2.579	2.7864E-03
2.58	2.7767E-03
2.581	2.7668E-03
2.582	2.7566E-03
2.583	2.7460E-03
2.584	2.7352E-03
2.585	2.7241E-03
2.586	2.7127E-03
2.587	2.7010E-03
2.588	2.6890E-03
2.589	2.6767E-03
2.59	2.6642E-03
2.591	2.6513E-03
2.592	2.6382E-03
2.593	2.6247E-03
2.594	2.6110E-03
2.595	2.5971E-03
2.596	2.5828E-03
2.597	2.5683E-03
2.598	2.5535E-03
2.599	2.5384E-03
2.6	2.5230E-03
2.601	2.5074E-03
2.602	2.4915E-03
2.603	2.4754E-03
2.604	2.4589E-03
2.605	2.4423E-03
2.606	2.4253E-03
2.607	2.4081E-03
2.608	2.3907E-03
2.609	2.3730E-03
2.61	2.3550E-03
2.611	2.3368E-03
2.612	2.3183E-03
2.613	2.2996E-03
2.614	2.2807E-03
2.615	2.2615E-03
2.616	2.2421E-03
2.617	2.2225E-03
2.618	2.2026E-03
2.619	2.1825E-03
2.62	2.1621E-03
2.621	2.1415E-03
2.622	2.1207E-03
2.623	2.0997E-03
2.624	2.0785E-03
2.625	2.0570E-03
2.626	2.0354E-03
2.627	2.0135E-03
2.628	1.9914E-03
2.629	1.9691E-03
2.63	1.9466E-03
2.631	1.9239E-03
2.632	1.9010E-03
2.633	1.8779E-03
2.634	1.8546E-03
2.635	1.8311E-03
2.636	1.8074E-03
2.637	1.7836E-03
2.638	1.7595E-03
2.639	1.7353E-03
2.64	1.7109E-03
2.641	1.6864E-03
2.642	1.6616E-03
2.643	1.6367E-03
2.644	1.6116E-03
2.645	1.5864E-03
2.646	1.5610E-03
2.647	1.5354E-03
2.648	1.5097E-03
2.649	1.4838E-03
2.65	1.4578E-03
2.651	1.4317E-03
2.652	1.4054E-03
2.653	1.3789E-03
2.654	1.3523E-03
2.655	1.3256E-03
2.656	1.2988E-03
2.657	1.2718E-03
2.658	1.2447E-03
2.659	1.2175E-03
2.66	1.1902E-03
2.661	1.1627E-03
2.662	1.1351E-03
2.663	1.1075E-03
2.664	1.0797E-03
2.665	1.0518E-03
2.666	1.0238E-03
2.667	9.9572E-04
2.668	9.6755E-04
2.669	9.3928E-04
2.67	9.1093E-04
2.671	8.8249E-04
2.672	8.5397E-04
2.673	8.2537E-04
2.674	7.9670E-04
2.675	7.6795E-04
2.676	7.3914E-04
2.677	7.1026E-04
2.678	6.8132E-04
2.679	6.5232E-04
2.68	6.2327E-04
2.681	5.9416E-04
2.682	5.6500E-04
2.683	5.3580E-04
2.684	5.0656E-04
2.685	4.7727E-04
2.686	4.4795E-04
2.687	4.1860E-04
2.688	3.8921E-04
2.689	3.5980E-04
2.69	3.3037E-04
2.691	3.0092E-04
2.692	2.7145E-04
2.693	2.4197E-04
2.694	2.1247E-04
2.695	1.8297E-04
2.696	1.5347E-04
2.697	1.2396E-04
2.698	9.4460E-05
2.699	6.4970E-05
2.7	3.5480E-05
2.701	6.0100E-06
2.702	-2.3450E-05
2.703	-5.2890E-05
2.704	-8.2310E-05
2.705	-1.1170E-04
2.706	-1.4106E-04
2.707	-1.7040E-04
2.708	-1.9969E-04
2.709	-2.2895E-04
2.71	-2.5817E-04
2.711	-2.8734E-04
2.712	-3.1646E-04
2.713	-3.4554E-04
2.714	-3.7456E-04
2.715	-4.0352E-04
2.716	-4.3242E-04
2.717	-4.6126E-04
2.718	-4.9003E-04
2.719	-5.1873E-04
2.72	-5.4736E-04
2.721	-5.7591E-04
2.722	-6.0439E-04
2.723	-6.3278E-04
2.724	-6.6109E-04
2.725	-6.8930E-04
2.726	-7.1743E-04
2.727	-7.4546E-04
2.728	-7.7340E-04
2.729	-8.0123E-04
2.73	-8.2896E-04
2.731	-8.5658E-04
2.732	-8.8410E-04
2.733	-9.1150E-04
2.734	-9.3879E-04
2.735	-9.6595E-04
2.736	-9.9300E-04
2.737	-1.0199E-03
2.738	-1.0467E-03
2.739	-1.0734E-03
2.74	-1.0999E-03
2.741	-1.1263E-03
2.742	-1.1526E-03
2.743	-1.1787E-03
2.744	-1.2047E-03
2.745	-1.2305E-03
2.746	-1.2562E-03
2.747	-1.2817E-03
2.748	-1.3071E-03
2.749	-1.3323E-03
2.75	-1.3573E-03
2.751	-1.3822E-03
2.752	-1.4070E-03
2.753	-1.4315E-03
2.754	-1.4559E-03
2.755	-1.4801E-03
2.756	-1.5041E-03
2.757	-1.5280E-03
2.758	-1.5517E-03
2.759	-1.5752E-03
2.76	-1.5985E-03
2.761	-1.6216E-03
2.762	-1.6445E-03
2.763	-1.6672E-03
2.764	-1.6898E-03
2.765	-1.7121E-03
2.766	-1.7343E-03
2.767	-1.7562E-03
2.768	-1.7779E-03
2.769	-1.7994E-03
2.77	-1.8208E-03
2.771	-1.8419E-03
2.772	-1.8627E-03
2.773	-1.8834E-03
2.774	-1.9039E-03
2.775	-1.9241E-03
2.776	-1.9441E-03
2.777	-1.9639E-03
2.778	-1.9834E-03
2.779	-2.0028E-03
2.78	-2.0219E-03
2.781	-2.0407E-03
2.782	-2.0594E-03
2.783	-2.0778E-03
2.784	-2.0959E-03
2.785	-2.1138E-03
2.786	-2.1315E-03
2.787	-2.1489E-03
2.788	-2.1661E-03
2.789	-2.1831E-03
2.79	-2.1997E-03
2.791	-2.2162E-03
2.792	-2.2324E-03
2.793	-2.2483E-03
2.794	-2.2640E-03
2.795	-2.2794E-03
2.796	-2.2945E-03
2.797	-2.3094E-03
2.798	-2.3241E-03
2.799	-2.3384E-03
2.8	-2.3525E-03
2.801	-2.3664E-03
2.802	-2.3799E-03
2.803	-2.3932E-03
2.804	-2.4063E-03
2.805	-2.4190E-03
2.806	-2.4315E-03
2.807	-2.4437E-03
2.808	-2.4557E-03
2.809	-2.4673E-03
2.81	-2.4787E-03
2.811	-2.4898E-03
2.812	-2.5007E-03
2.813	-2.5112E-03
2.814	-2.5215E-03
2.815	-2.5314E-03
2.816	-2.5411E-03
2.817	-2.5505E-03
2.818	-2.5597E-03
2.819	-2.5685E-03
2.82	-2.5771E-03
2.821	-2.5853E-03
2.822	-2.5933E-03
2.823	-2.6010E-03
2.824	-2.6084E-03
2.825	-2.6155E-03
2.826	-2.6223E-03
2.827	-2.6288E-03
2.828	-2.6351E-03
2.829	-2.6410E-03
2.83	-2.6466E-03
2.831	-2.6520E-03
2.832	-2.6570E-03
2.833	-2.6618E-03
2.834	-2.6663E-03
2.835	-2.6704E-03
2.836	-2.6743E-03
2.837	-2.6779E-03
2.838	-2.6812E-03
2.839	-2.6842E-03
2.84	-2.6868E-03
2.841	-2.6892E-03
2.842	-2.6913E-03
2.843	-2.6931E-03
2.844	-2.6946E-03
2.845	-2.6958E-03
2.846	-2.6967E-03
2.847	-2.6974E-03
2.848	-2.6977E-03
2.849	-2.6977E-03
2.85	-2.6974E-03
2.851	-2.6968E-03
2.852	-2.6960E-03
2.853	-2.6948E-03
2.854	-2.6933E-03
2.855	-2.6916E-03
2.856	-2.6895E-03
2.857	-2.6872E-03
2.858	-2.6845E-03
2.859	-2.6816E-03
2.86	-2.6784E-03
2.861	-2.6748E-03
2.862	-2.6710E-03
2.863	-2.6669E-03
2.864	-2.6625E-03
2.865	-2.6578E-03
2.866	-2.6529E-03
2.867	-2.6476E-03
2.868	-2.6421E-03
2.869	-2.6362E-03
2.87	-2.6301E-03
2.871	-2.6237E-03
2.872	-2.6170E-03
2.873	-2.6100E-03
2.874	-2.6027E-03
2.875	-2.5952E-03
2.876	-2.5874E-03
2.877	-2.5793E-03
2.878	-2.5709E-03
2.879	-2.5622E-03
2.88	-2.5533E-03
2.881	-2.5440E-03
2.882	-2.5346E-03
2.883	-2.5248E-03
2.884	-2.5148E-03
2.885	-2.5044E-03
2.886	-2.4939E-03
2.887	-2.4830E-03
2.888	-2.4719E-03
2.889	-2.4605E-03
2.89	-2.4489E-03
2.891	-2.4370E-03
2.892	-2.4248E-03
2.893	-2.4124E-03
2.894	-2.3997E-03
2.895	-2.3868E-03
2.896	-2.3736E-03
2.897	-2.3601E-03
2.898	-2.3464E-03
2.899	-2.3325E-03
2.9	-2.3183E-03
2.901	-2.3038E-03
2.902	-2.2891E-03
2.903	-2.2742E-03
2.904	-2.2590E-03
2.905	-2.2436E-03
2.906	-2.2279E-03
2.907	-2.2120E-03
2.908	-2.1959E-03
2.909	-2.1795E-03
2.91	-2.1630E-03
2.911	-2.1461E-03
2.912	-2.1291E-03
2.913	-2.1118E-03
2.914	-2.0943E-03
2.915	-2.0766E-03
2.916	-2.0587E-03
2.917	-2.0405E-03
2.918	-2.0222E-03
2.919	-2.0036E-03
2.92	-1.9848E-03
2.921	-1.9658E-03
2.922	-1.9466E-03
2.923	-1.9272E-03
2.924	-1.9076E-03
2.925	-1.8878E-03
2.926	-1.8678E-03
2.927	-1.8476E-03
2.928	-1.8272E-03
2.929	-1.8066E-03
2.93	-1.7859E-03
2.931	-1.7649E-03
2.932	-1.7438E-03
2.933	-1.7225E-03
2.934	-1.7010E-03
2.935	-1.6793E-03
2.936	-1.6575E-03
2.937	-1.6354E-03
2.938	-1.6133E-03
2.939	-1.5909E-03
2.94	-1.5684E-03
2.941	-1.5458E-03
2.942	-1.5229E-03
2.943	-1.5000E-03
2.944	-1.4768E-03
2.945	-1.4535E-03
2.946	-1.4301E-03
2.947	-1.4065E-03
2.948	-1.3828E-03
2.949	-1.3590E-03
2.95	-1.3350E-03
2.951	-1.3109E-03
2.952	-1.2866E-03
2.953	-1.2622E-03
2.954	-1.2377E-03
2.955	-1.2131E-03
2.956	-1.1883E-03
2.957	-1.1635E-03
2.958	-1.1385E-03
2.959	-1.1134E-03
2.96	-1.0882E-03
2.961	-1.0629E-03
2.962	-1.0374E-03
2.963	-1.0119E-03
2.964	-9.8632E-04
2.965	-9.6061E-04
2.966	-9.3481E-04
2.967	-9.0893E-04
2.968	-8.8295E-04
2.969	-8.5690E-04
2.97	-8.3076E-04
2.971	-8.0455E-04
2.972	-7.7826E-04
2.973	-7.5190E-04
2.974	-7.2547E-04
2.975	-6.9898E-04
2.976	-6.7242E-04
2.977	-6.4581E-04
2.978	-6.1914E-04
2.979	-5.9241E-04
2.98	-5.6563E-04
2.981	-5.3881E-04
2.982	-5.1194E-04
2.983	-4.8503E-04
2.984	-4.5807E-04
2.985	-4.3109E-04
2.986	-4.0407E-04
2.987	-3.7702E-04
2.988	-3.4994E-04
2.989	-3.2284E-04
2.99	-2.9572E-04
2.991	-2.6858E-04
2.992	-2.4143E-04
2.993	-2.1426E-04
2.994	-1.8708E-04
2.995	-1.5990E-04
2.996	-1.3272E-04
2.997	-1.0553E-04
2.998	-7.8350E-05
2.999	-5.1170E-05
3	-2.4000E-05
