# Example TAFTS LBLRTM output
# WN (cm^{-1})  Rad(mW m^{-2} sr^{-1} cm)
     389.146      9.03476
     389.156      9.03623
     389.166      9.03742
     389.176      9.03818
     389.186      9.03844
     389.196      9.03829
     389.206      9.03789
     389.216      9.03748
     389.226      9.03730
     389.236      9.03751
     389.246      9.03816
     389.256      9.03918
     389.266      9.04040
     389.276      9.04158
     389.286      9.04247
     389.296      9.04292
     389.306      9.04285
     389.316      9.04233
     389.326      9.04153
     389.336      9.04067
     389.346      9.04000
     389.356      9.03966
     389.366      9.03973
     389.376      9.04012
     389.386      9.04066
     389.396      9.04110
     389.406      9.04118
     389.416      9.04072
     389.426      9.03962
     389.436      9.03791
     389.446      9.03571
     389.456      9.03322
     389.466      9.03061
     389.476      9.02800
     389.486      9.02540
     389.496      9.02267
     389.506      9.01956
     389.516      9.01577
     389.526      9.01096
     389.536      9.00487
     389.546      8.99734
     389.556      8.98833
     389.566      8.97794
     389.576      8.96633
     389.586      8.95371
     389.596      8.94021
     389.606      8.92592
     389.616      8.91081
     389.626      8.89478
     389.636      8.87767
     389.646      8.85936
     389.656      8.83983
     389.666      8.81915
     389.676      8.79759
     389.686      8.77555
     389.696      8.75349
     389.706      8.73194
     389.716      8.71138
     389.726      8.69217
     389.736      8.67458
     389.746      8.65874
     389.756      8.64470
     389.766      8.63246
     389.776      8.62208
     389.786      8.61364
     389.796      8.60733
     389.806      8.60341
     389.816      8.60217
     389.826      8.60386
     389.836      8.60861
     389.846      8.61645
     389.856      8.62721
     389.866      8.64055
     389.876      8.65606
     389.886      8.67325
     389.896      8.69166
     389.906      8.71092
     389.916      8.73077
     389.926      8.75105
     389.936      8.77169
     389.946      8.79266
     389.956      8.81387
     389.966      8.83519
     389.976      8.85636
     389.986      8.87705
     389.996      8.89689
     390.006      8.91550
     390.016      8.93261
     390.026      8.94803
     390.036      8.96177
     390.046      8.97396
     390.056      8.98484
     390.066      8.99468
     390.076      9.00374
     390.086      9.01220
     390.096      9.02011
     390.106      9.02743
     390.116      9.03402
     390.126      9.03974
     390.136      9.04447
     390.146      9.04819
     390.156      9.05100
     390.166      9.05310
     390.176      9.05476
     390.186      9.05628
     390.196      9.05791
     390.206      9.05979
     390.216      9.06196
     390.226      9.06429
     390.236      9.06661
     390.246      9.06868
     390.256      9.07031
     390.266      9.07140
     390.276      9.07196
     390.286      9.07213
     390.296      9.07213
     390.306      9.07219
     390.316      9.07253
     390.326      9.07327
     390.336      9.07440
     390.346      9.07579
     390.356      9.07726
     390.366      9.07855
     390.376      9.07946
     390.386      9.07989
     390.396      9.07982
     390.406      9.07940
     390.416      9.07882
     390.426      9.07833
     390.436      9.07815
     390.446      9.07839
     390.456      9.07907
     390.466      9.08006
     390.476      9.08116
     390.486      9.08213
     390.496      9.08277
     390.506      9.08294
     390.516      9.08265
     390.526      9.08200
     390.536      9.08121
     390.546      9.08052
     390.556      9.08013
     390.566      9.08018
     390.576      9.08067
     390.586      9.08150
     390.596      9.08245
     390.606      9.08329
     390.616      9.08381
     390.626      9.08388
     390.636      9.08347
     390.646      9.08271
     390.656      9.08178
     390.666      9.08093
     390.676      9.08038
     390.686      9.08025
     390.696      9.08057
     390.706      9.08122
     390.716      9.08202
     390.726      9.08271
     390.736      9.08309
     390.746      9.08302
     390.756      9.08248
     390.766      9.08157
     390.776      9.08048
     390.786      9.07947
     390.796      9.07874
     390.806      9.07844
     390.816      9.07858
     390.826      9.07908
     390.836      9.07974
     390.846      9.08031
     390.856      9.08059
     390.866      9.08043
     390.876      9.07980
     390.886      9.07880
     390.896      9.07762
     390.906      9.07650
     390.916      9.07566
     390.926      9.07524
     390.936      9.07528
     390.946      9.07568
     390.956      9.07625
     390.966      9.07676
     390.976      9.07699
     390.986      9.07678
     390.996      9.07610
     391.006      9.07504
     391.016      9.07379
     391.026      9.07258
     391.036      9.07164
     391.046      9.07111
     391.056      9.07104
     391.066      9.07133
     391.076      9.07180
     391.086      9.07222
     391.096      9.07236
     391.106      9.07207
     391.116      9.07130
     391.126      9.07014
     391.136      9.06876
     391.146      9.06741
     391.156      9.06631
     391.166      9.06561
     391.176      9.06536
     391.186      9.06547
     391.196      9.06577
     391.206      9.06603
     391.216      9.06600
     391.226      9.06555
     391.236      9.06461
     391.246      9.06326
     391.256      9.06169
     391.266      9.06012
     391.276      9.05879
     391.286      9.05784
     391.296      9.05735
     391.306      9.05722
     391.316      9.05729
     391.326      9.05733
     391.336      9.05711
     391.346      9.05646
     391.356      9.05533
     391.366      9.05378
     391.376      9.05200
     391.386      9.05020
     391.396      9.04863
     391.406      9.04745
     391.416      9.04671
     391.426      9.04635
     391.436      9.04620
     391.446      9.04604
     391.456      9.04562
     391.466      9.04477
     391.476      9.04345
     391.486      9.04169
     391.496      9.03967
     391.506      9.03761
     391.516      9.03574
     391.526      9.03421
     391.536      9.03308
     391.546      9.03228
     391.556      9.03162
     391.566      9.03085
     391.576      9.02973
     391.586      9.02806
     391.596      9.02574
     391.606      9.02281
     391.616      9.01939
     391.626      9.01569
     391.636      9.01193
     391.646      9.00825
     391.656      9.00471
     391.666      9.00125
     391.676      8.99769
     391.686      8.99381
     391.696      8.98939
     391.706      8.98426
     391.716      8.97837
     391.726      8.97181
     391.736      8.96477
     391.746      8.95753
     391.756      8.95038
     391.766      8.94357
     391.776      8.93726
     391.786      8.93148
     391.796      8.92614
     391.806      8.92112
     391.816      8.91625
     391.826      8.91143
     391.836      8.90665
     391.846      8.90202
     391.856      8.89773
     391.866      8.89407
     391.876      8.89129
     391.886      8.88960
     391.896      8.88909
     391.906      8.88972
     391.916      8.89131
     391.926      8.89362
     391.936      8.89635
     391.946      8.89927
     391.956      8.90222
     391.966      8.90516
     391.976      8.90817
     391.986      8.91137
     391.996      8.91492
     392.006      8.91893
     392.016      8.92341
     392.026      8.92826
     392.036      8.93326
     392.046      8.93814
     392.056      8.94260
     392.066      8.94641
     392.076      8.94944
     392.086      8.95169
     392.096      8.95329
     392.106      8.95445
     392.116      8.95539
     392.126      8.95633
     392.136      8.95736
     392.146      8.95849
     392.156      8.95960
     392.166      8.96049
     392.176      8.96096
     392.186      8.96083
     392.196      8.96004
     392.206      8.95863
     392.216      8.95676
     392.226      8.95465
     392.236      8.95258
     392.246      8.95075
     392.256      8.94928
     392.266      8.94818
     392.276      8.94731
     392.286      8.94647
     392.296      8.94545
     392.306      8.94403
     392.316      8.94213
     392.326      8.93975
     392.336      8.93703
     392.346      8.93417
     392.356      8.93142
     392.366      8.92898
     392.376      8.92696
     392.386      8.92534
     392.396      8.92401
     392.406      8.92276
     392.416      8.92134
     392.426      8.91957
     392.436      8.91732
     392.446      8.91460
     392.456      8.91154
     392.466      8.90834
     392.476      8.90525
     392.486      8.90245
     392.496      8.90008
     392.506      8.89813
     392.516      8.89648
     392.526      8.89492
     392.536      8.89322
     392.546      8.89117
     392.556      8.88866
     392.566      8.88568
     392.576      8.88235
     392.586      8.87887
     392.596      8.87548
     392.606      8.87239
     392.616      8.86971
     392.626      8.86745
     392.636      8.86549
     392.646      8.86365
     392.656      8.86167
     392.666      8.85935
     392.676      8.85657
     392.686      8.85331
     392.696      8.84968
     392.706      8.84589
     392.716      8.84216
     392.726      8.83871
     392.736      8.83566
     392.746      8.83303
     392.756      8.83070
     392.766      8.82848
     392.776      8.82613
     392.786      8.82344
     392.796      8.82028
     392.806      8.81662
     392.816      8.81257
     392.826      8.80832
     392.836      8.80412
     392.846      8.80015
     392.856      8.79657
     392.866      8.79337
     392.876      8.79047
     392.886      8.78766
     392.896      8.78471
     392.906      8.78139
     392.916      8.77757
     392.926      8.77322
     392.936      8.76843
     392.946      8.76340
     392.956      8.75835
     392.966      8.75350
     392.976      8.74898
     392.986      8.74483
     392.996      8.74093
     393.006      8.73711
     393.016      8.73313
     393.026      8.72877
     393.036      8.72390
     393.046      8.71848
     393.056      8.71260
     393.066      8.70646
     393.076      8.70029
     393.086      8.69431
     393.096      8.68867
     393.106      8.68340
     393.116      8.67842
     393.126      8.67355
     393.136      8.66855
     393.146      8.66320
     393.156      8.65737
     393.166      8.65101
     393.176      8.64421
     393.186      8.63715
     393.196      8.63005
     393.206      8.62315
     393.216      8.61658
     393.226      8.61038
     393.236      8.60447
     393.246      8.59867
     393.256      8.59274
     393.266      8.58645
     393.276      8.57965
     393.286      8.57229
     393.296      8.56445
     393.306      8.55629
     393.316      8.54805
     393.326      8.53994
     393.336      8.53212
     393.346      8.52462
     393.356      8.51736
     393.366      8.51017
     393.376      8.50281
     393.386      8.49506
     393.396      8.48674
     393.406      8.47779
     393.416      8.46829
     393.426      8.45840
     393.436      8.44833
     393.446      8.43830
     393.456      8.42845
     393.466      8.41882
     393.476      8.40934
     393.486      8.39982
     393.496      8.39000
     393.506      8.37965
     393.516      8.36858
     393.526      8.35671
     393.536      8.34409
     393.546      8.33086
     393.556      8.31722
     393.566      8.30337
     393.576      8.28946
     393.586      8.27552
     393.596      8.26147
     393.606      8.24711
     393.616      8.23221
     393.626      8.21651
     393.636      8.19983
     393.646      8.18209
     393.656      8.16333
     393.666      8.14370
     393.676      8.12341
     393.686      8.10269
     393.696      8.08170
     393.706      8.06049
     393.716      8.03901
     393.726      8.01710
     393.736      7.99453
     393.746      7.97106
     393.756      7.94651
     393.766      7.92080
     393.776      7.89398
     393.786      7.86618
     393.796      7.83760
     393.806      7.80844
     393.816      7.77884
     393.826      7.74884
     393.836      7.71834
     393.846      7.68714
     393.856      7.65495
     393.866      7.62148
     393.876      7.58650
     393.886      7.54984
     393.896      7.51149
     393.906      7.47153
     393.916      7.43011
     393.926      7.38742
     393.936      7.34358
     393.946      7.29864
     393.956      7.25255
     393.966      7.20515
     393.976      7.15626
     393.986      7.10570
     393.996      7.05338
     394.006      6.99931
     394.016      6.94368
     394.026      6.88683
     394.036      6.82919
     394.046      6.77122
     394.056      6.71342
     394.066      6.65616
     394.076      6.59978
     394.086      6.54449
     394.096      6.49046
     394.106      6.43789
     394.116      6.38699
     394.126      6.33811
     394.136      6.29169
     394.146      6.24827
     394.156      6.20848
     394.166      6.17291
     394.176      6.14208
     394.186      6.11638
     394.196      6.09605
     394.206      6.08113
     394.216      6.07158
     394.226      6.06725
     394.236      6.06798
     394.246      6.07364
     394.256      6.08417
     394.266      6.09956
     394.276      6.11979
     394.286      6.14484
     394.296      6.17459
     394.306      6.20878
     394.316      6.24699
     394.326      6.28868
     394.336      6.33318
     394.346      6.37982
     394.356      6.42793
     394.366      6.47697
     394.376      6.52650
     394.386      6.57624
     394.396      6.62599
     394.406      6.67563
     394.416      6.72504
     394.426      6.77403
     394.436      6.82236
     394.446      6.86973
     394.456      6.91577
     394.466      6.96018
     394.476      7.00270
     394.486      7.04323
     394.496      7.08180
     394.506      7.11861
     394.516      7.15396
     394.526      7.18819
     394.536      7.22162
     394.546      7.25452
     394.556      7.28700
     394.566      7.31909
     394.576      7.35070
     394.586      7.38172
     394.596      7.41203
     394.606      7.44159
     394.616      7.47045
     394.626      7.49875
     394.636      7.52668
     394.646      7.55444
     394.656      7.58219
     394.666      7.60996
     394.676      7.63767
     394.686      7.66510
     394.696      7.69193
     394.706      7.71783
     394.716      7.74247
     394.726      7.76562
     394.736      7.78719
     394.746      7.80720
     394.756      7.82578
     394.766      7.84312
     394.776      7.85941
     394.786      7.87476
     394.796      7.88921
     394.806      7.90270
     394.816      7.91511
     394.826      7.92630
     394.836      7.93617
     394.846      7.94472
     394.856      7.95208
     394.866      7.95849
     394.876      7.96429
     394.886      7.96986
     394.896      7.97553
     394.906      7.98157
     394.916      7.98810
     394.926      7.99512
     394.936      8.00253
     394.946      8.01015
     394.956      8.01781
     394.966      8.02542
     394.976      8.03294
     394.986      8.04047
     394.996      8.04816
     395.006      8.05619
     395.016      8.06470
     395.026      8.07377
     395.036      8.08333
     395.046      8.09319
     395.056      8.10309
     395.066      8.11270
     395.076      8.12174
     395.086      8.12997
     395.096      8.13732
     395.106      8.14380
     395.116      8.14955
     395.126      8.15476
     395.136      8.15961
     395.146      8.16420
     395.156      8.16857
     395.166      8.17262
     395.176      8.17616
     395.186      8.17899
     395.196      8.18090
     395.206      8.18179
     395.216      8.18164
     395.226      8.18057
     395.236      8.17879
     395.246      8.17657
     395.256      8.17415
     395.266      8.17170
     395.276      8.16929
     395.286      8.16686
     395.296      8.16424
     395.306      8.16123
     395.316      8.15763
     395.326      8.15330
     395.336      8.14822
     395.346      8.14247
     395.356      8.13622
     395.366      8.12972
     395.376      8.12318
     395.386      8.11676
     395.396      8.11048
     395.406      8.10429
     395.416      8.09800
     395.426      8.09139
     395.436      8.08424
     395.446      8.07639
     395.456      8.06781
     395.466      8.05858
     395.476      8.04886
     395.486      8.03888
     395.496      8.02888
     395.506      8.01902
     395.516      8.00933
     395.526      7.99977
     395.536      7.99016
     395.546      7.98030
     395.556      7.96994
     395.566      7.95896
     395.576      7.94729
     395.586      7.93500
     395.596      7.92226
     395.606      7.90929
     395.616      7.89630
     395.626      7.88345
     395.636      7.87078
     395.646      7.85822
     395.656      7.84559
     395.666      7.83264
     395.676      7.81914
     395.686      7.80489
     395.696      7.78981
     395.706      7.77393
     395.716      7.75739
     395.726      7.74035
     395.736      7.72301
     395.746      7.70549
     395.756      7.68782
     395.766      7.66987
     395.776      7.65146
     395.786      7.63231
     395.796      7.61215
     395.806      7.59077
     395.816      7.56807
     395.826      7.54405
     395.836      7.51886
     395.846      7.49268
     395.856      7.46571
     395.866      7.43812
     395.876      7.40997
     395.886      7.38123
     395.896      7.35176
     395.906      7.32136
     395.916      7.28987
     395.926      7.25715
     395.936      7.22319
     395.946      7.18812
     395.956      7.15215
     395.966      7.11559
     395.976      7.07875
     395.986      7.04188
     395.996      7.00515
     396.006      6.96859
     396.016      6.93214
     396.026      6.89564
     396.036      6.85894
     396.046      6.82191
     396.056      6.78452
     396.066      6.74685
     396.076      6.70905
     396.086      6.67136
     396.096      6.63401
     396.106      6.59717
     396.116      6.56090
     396.126      6.52517
     396.136      6.48980
     396.146      6.45457
     396.156      6.41923
     396.166      6.38360
     396.176      6.34759
     396.186      6.31126
     396.196      6.27476
     396.206      6.23834
     396.216      6.20228
     396.226      6.16684
     396.236      6.13218
     396.246      6.09837
     396.256      6.06539
     396.266      6.03315
     396.276      6.00155
     396.286      5.97057
     396.296      5.94026
     396.306      5.91080
     396.316      5.88250
     396.326      5.85571
     396.336      5.83083
     396.346      5.80819
     396.356      5.78802
     396.366      5.77043
     396.376      5.75542
     396.386      5.74287
     396.396      5.73265
     396.406      5.72466
     396.416      5.71884
     396.426      5.71527
     396.436      5.71410
     396.446      5.71553
     396.456      5.71979
     396.466      5.72703
     396.476      5.73730
     396.486      5.75052
     396.496      5.76648
     396.506      5.78487
     396.516      5.80535
     396.526      5.82759
     396.536      5.85135
     396.546      5.87649
     396.556      5.90296
     396.566      5.93079
     396.576      5.96001
     396.586      5.99062
     396.596      6.02253
     396.606      6.05553
     396.616      6.08929
     396.626      6.12341
     396.636      6.15745
     396.646      6.19103
     396.656      6.22383
     396.666      6.25569
     396.676      6.28655
     396.686      6.31643
     396.696      6.34541
     396.706      6.37355
     396.716      6.40082
     396.726      6.42711
     396.736      6.45219
     396.746      6.47578
     396.756      6.49757
     396.766      6.51729
     396.776      6.53478
     396.786      6.54999
     396.796      6.56299
     396.806      6.57397
     396.816      6.58312
     396.826      6.59064
     396.836      6.59664
     396.846      6.60112
     396.856      6.60398
     396.866      6.60503
     396.876      6.60406
     396.886      6.60088
     396.896      6.59539
     396.906      6.58759
     396.916      6.57763
     396.926      6.56571
     396.936      6.55210
     396.946      6.53704
     396.956      6.52068
     396.966      6.50308
     396.976      6.48419
     396.986      6.46389
     396.996      6.44201
     397.006      6.41842
     397.016      6.39308
     397.026      6.36607
     397.036      6.33761
     397.046      6.30798
     397.056      6.27754
     397.066      6.24663
     397.076      6.21552
     397.086      6.18437
     397.096      6.15325
     397.106      6.12212
     397.116      6.09092
     397.126      6.05962
     397.136      6.02826
     397.146      5.99698
     397.156      5.96604
     397.166      5.93579
     397.176      5.90661
     397.186      5.87886
     397.196      5.85282
     397.206      5.82865
     397.216      5.80636
     397.226      5.78589
     397.236      5.76711
     397.246      5.74988
     397.256      5.73414
     397.266      5.71990
     397.276      5.70728
     397.286      5.69648
     397.296      5.68771
     397.306      5.68118
     397.316      5.67696
     397.326      5.67504
     397.336      5.67526
     397.346      5.67734
     397.356      5.68096
     397.366      5.68576
     397.376      5.69149
     397.386      5.69794
     397.396      5.70505
     397.406      5.71283
     397.416      5.72132
     397.426      5.73057
     397.436      5.74056
     397.446      5.75116
     397.456      5.76214
     397.466      5.77320
     397.476      5.78398
     397.486      5.79418
     397.496      5.80358
     397.506      5.81208
     397.516      5.81974
     397.526      5.82673
     397.536      5.83333
     397.546      5.83982
     397.556      5.84644
     397.566      5.85337
     397.576      5.86067
     397.586      5.86837
     397.596      5.87641
     397.606      5.88480
     397.616      5.89357
     397.626      5.90289
     397.636      5.91304
     397.646      5.92437
     397.656      5.93729
     397.666      5.95217
     397.676      5.96930
     397.686      5.98885
     397.696      6.01082
     397.706      6.03511
     397.716      6.06151
     397.726      6.08979
     397.736      6.11973
     397.746      6.15121
     397.756      6.18418
     397.766      6.21867
     397.776      6.25475
     397.786      6.29246
     397.796      6.33178
     397.806      6.37256
     397.816      6.41456
     397.826      6.45740
     397.836      6.50067
     397.846      6.54396
     397.856      6.58692
     397.866      6.62932
     397.876      6.67105
     397.886      6.71212
     397.896      6.75262
     397.906      6.79265
     397.916      6.83228
     397.926      6.87147
     397.936      6.91011
     397.946      6.94799
     397.956      6.98483
     397.966      7.02040
     397.976      7.05449
     397.986      7.08703
     397.996      7.11806
     398.006      7.14772
     398.016      7.17624
     398.026      7.20385
     398.036      7.23072
     398.046      7.25694
     398.056      7.28249
     398.066      7.30722
     398.076      7.33096
     398.086      7.35350
     398.096      7.37469
     398.106      7.39449
     398.116      7.41296
     398.126      7.43027
     398.136      7.44666
     398.146      7.46238
     398.156      7.47762
     398.166      7.49247
     398.176      7.50693
     398.186      7.52086
     398.196      7.53406
     398.206      7.54634
     398.216      7.55753
     398.226      7.56756
     398.236      7.57647
     398.246      7.58443
     398.256      7.59163
     398.266      7.59830
     398.276      7.60462
     398.286      7.61068
     398.296      7.61642
     398.306      7.62172
     398.316      7.62634
     398.326      7.63006
     398.336      7.63270
     398.346      7.63415
     398.356      7.63442
     398.366      7.63365
     398.376      7.63203
     398.386      7.62975
     398.396      7.62699
     398.406      7.62381
     398.416      7.62017
     398.426      7.61592
     398.436      7.61082
     398.446      7.60464
     398.456      7.59717
     398.466      7.58829
     398.476      7.57799
     398.486      7.56638
     398.496      7.55363
     398.506      7.53993
     398.516      7.52544
     398.526      7.51019
     398.536      7.49415
     398.546      7.47713
     398.556      7.45889
     398.566      7.43916
     398.576      7.41770
     398.586      7.39436
     398.596      7.36912
     398.606      7.34206
     398.616      7.31332
     398.626      7.28308
     398.636      7.25151
     398.646      7.21867
     398.656      7.18452
     398.666      7.14894
     398.676      7.11172
     398.686      7.07268
     398.696      7.03165
     398.706      6.98859
     398.716      6.94359
     398.726      6.89687
     398.736      6.84876
     398.746      6.79963
     398.756      6.74987
     398.766      6.69978
     398.776      6.64959
     398.786      6.59944
     398.796      6.54943
     398.806      6.49963
     398.816      6.45017
     398.826      6.40129
     398.836      6.35333
     398.846      6.30676
     398.856      6.26213
     398.866      6.22003
     398.876      6.18100
     398.886      6.14547
     398.896      6.11377
     398.906      6.08607
     398.916      6.06245
     398.926      6.04291
     398.936      6.02745
     398.946      6.01611
     398.956      6.00900
     398.966      6.00629
     398.976      6.00820
     398.986      6.01493
     398.996      6.02661
     399.006      6.04325
     399.016      6.06470
     399.026      6.09068
     399.036      6.12076
     399.046      6.15447
     399.056      6.19133
     399.066      6.23092
     399.076      6.27289
     399.086      6.31701
     399.096      6.36313
     399.106      6.41110
     399.116      6.46079
     399.126      6.51197
     399.136      6.56429
     399.146      6.61735
     399.156      6.67063
     399.166      6.72360
     399.176      6.77579
     399.186      6.82680
     399.196      6.87637
     399.206      6.92437
     399.216      6.97080
     399.226      7.01569
     399.236      7.05909
     399.246      7.10103
     399.256      7.14140
     399.266      7.18005
     399.276      7.21675
     399.286      7.25126
     399.296      7.28336
     399.306      7.31296
     399.316      7.34008
     399.326      7.36489
     399.336      7.38766
     399.346      7.40873
     399.356      7.42843
     399.366      7.44706
     399.376      7.46479
     399.386      7.48173
     399.396      7.49788
     399.406      7.51320
     399.416      7.52767
     399.426      7.54135
     399.436      7.55437
     399.446      7.56699
     399.456      7.57953
     399.466      7.59235
     399.476      7.60577
     399.486      7.62001
     399.496      7.63518
     399.506      7.65124
     399.516      7.66802
     399.526      7.68530
     399.536      7.70284
     399.546      7.72042
     399.556      7.73794
     399.566      7.75537
     399.576      7.77276
     399.586      7.79021
     399.596      7.80777
     399.606      7.82546
     399.616      7.84316
     399.626      7.86066
     399.636      7.87764
     399.646      7.89374
     399.656      7.90865
     399.666      7.92208
     399.676      7.93390
     399.686      7.94409
     399.696      7.95273
     399.706      7.95998
     399.716      7.96600
     399.726      7.97089
     399.736      7.97468
     399.746      7.97727
     399.756      7.97847
     399.766      7.97807
     399.776      7.97583
     399.786      7.97159
     399.796      7.96530
     399.806      7.95700
     399.816      7.94682
     399.826      7.93494
     399.836      7.92156
     399.846      7.90676
     399.856      7.89055
     399.866      7.87280
     399.876      7.85329
     399.886      7.83172
     399.896      7.80779
     399.906      7.78128
     399.916      7.75204
     399.926      7.72006
     399.936      7.68542
     399.946      7.64830
     399.956      7.60887
     399.966      7.56728
     399.976      7.52359
     399.986      7.47781
     399.996      7.42986
     400.006      7.37965
     400.016      7.32712
     400.026      7.27231
     400.036      7.21542
     400.046      7.15679
     400.056      7.09689
     400.066      7.03631
     400.076      6.97567
     400.086      6.91556
     400.096      6.85649
     400.106      6.79886
     400.116      6.74300
     400.126      6.68914
     400.136      6.63750
     400.146      6.58832
     400.156      6.54190
     400.166      6.49858
     400.176      6.45879
     400.186      6.42293
     400.196      6.39135
     400.206      6.36426
     400.216      6.34175
     400.226      6.32368
     400.236      6.30977
     400.246      6.29962
     400.256      6.29276
     400.266      6.28874
     400.276      6.28717
     400.286      6.28776
     400.296      6.29033
     400.306      6.29475
     400.316      6.30096
     400.326      6.30885
     400.336      6.31830
     400.346      6.32909
     400.356      6.34099
     400.366      6.35373
     400.376      6.36712
     400.386      6.38106
     400.396      6.39560
     400.406      6.41095
     400.416      6.42746
     400.426      6.44559
     400.436      6.46581
     400.446      6.48858
     400.456      6.51424
     400.466      6.54301
     400.476      6.57495
     400.486      6.61004
     400.496      6.64818
     400.506      6.68925
     400.516      6.73316
     400.526      6.77988
     400.536      6.82939
     400.546      6.88171
     400.556      6.93679
     400.566      6.99453
     400.576      7.05464
     400.586      7.11673
     400.596      7.18026
     400.606      7.24461
     400.616      7.30911
     400.626      7.37319
     400.636      7.43633
     400.646      7.49817
     400.656      7.55849
     400.666      7.61718
     400.676      7.67418
     400.686      7.72947
     400.696      7.78295
     400.706      7.83448
     400.716      7.88387
     400.726      7.93086
     400.736      7.97524
     400.746      8.01687
     400.756      8.05571
     400.766      8.09186
     400.776      8.12555
     400.786      8.15711
     400.796      8.18688
     400.806      8.21520
     400.816      8.24229
     400.826      8.26830
     400.836      8.29323
     400.846      8.31702
     400.856      8.33956
     400.866      8.36077
     400.876      8.38064
     400.886      8.39927
     400.896      8.41684
     400.906      8.43360
     400.916      8.44984
     400.926      8.46579
     400.936      8.48159
     400.946      8.49728
     400.956      8.51276
     400.966      8.52788
     400.976      8.54244
     400.986      8.55626
     400.996      8.56926
     401.006      8.58143
     401.016      8.59292
     401.026      8.60391
     401.036      8.61464
     401.046      8.62531
     401.056      8.63603
     401.066      8.64684
     401.076      8.65761
     401.086      8.66819
     401.096      8.67836
     401.106      8.68794
     401.116      8.69681
     401.126      8.70499
     401.136      8.71258
     401.146      8.71978
     401.156      8.72681
     401.166      8.73389
     401.176      8.74112
     401.186      8.74855
     401.196      8.75607
     401.206      8.76352
     401.216      8.77069
     401.226      8.77740
     401.236      8.78354
     401.246      8.78911
     401.256      8.79423
     401.266      8.79909
     401.276      8.80392
     401.286      8.80894
     401.296      8.81428
     401.306      8.81998
     401.316      8.82595
     401.326      8.83204
     401.336      8.83803
     401.346      8.84374
     401.356      8.84905
     401.366      8.85396
     401.376      8.85856
     401.386      8.86302
     401.396      8.86758
     401.406      8.87243
     401.416      8.87769
     401.426      8.88340
     401.436      8.88944
     401.446      8.89565
     401.456      8.90180
     401.466      8.90768
     401.476      8.91315
     401.486      8.91817
     401.496      8.92283
     401.506      8.92727
     401.516      8.93172
     401.526      8.93637
     401.536      8.94133
     401.546      8.94663
     401.556      8.95219
     401.566      8.95783
     401.576      8.96332
     401.586      8.96848
     401.596      8.97315
     401.606      8.97731
     401.616      8.98103
     401.626      8.98450
     401.636      8.98792
     401.646      8.99150
     401.656      8.99538
     401.666      8.99961
     401.676      9.00412
     401.686      9.00873
     401.696      9.01324
     401.706      9.01746
     401.716      9.02123
     401.726      9.02454
     401.736      9.02744
     401.746      9.03012
     401.756      9.03279
     401.766      9.03565
     401.776      9.03885
     401.786      9.04244
     401.796      9.04634
     401.806      9.05040
     401.816      9.05440
     401.826      9.05814
     401.836      9.06147
     401.846      9.06435
     401.856      9.06685
     401.866      9.06912
     401.876      9.07139
     401.886      9.07385
     401.896      9.07666
     401.906      9.07986
     401.916      9.08339
     401.926      9.08710
     401.936      9.09077
     401.946      9.09420
     401.956      9.09723
     401.966      9.09982
     401.976      9.10202
     401.986      9.10400
     401.996      9.10596
     402.006      9.10811
     402.016      9.11060
     402.026      9.11350
     402.036      9.11673
     402.046      9.12016
     402.056      9.12356
     402.066      9.12674
     402.076      9.12953
     402.086      9.13188
     402.096      9.13384
     402.106      9.13557
     402.116      9.13728
     402.126      9.13917
     402.136      9.14139
     402.146      9.14402
     402.156      9.14700
     402.166      9.15018
     402.176      9.15336
     402.186      9.15632
     402.196      9.15891
     402.206      9.16106
     402.216      9.16282
     402.226      9.16434
     402.236      9.16583
     402.246      9.16748
     402.256      9.16948
     402.266      9.17187
     402.276      9.17463
     402.286      9.17759
     402.296      9.18057
     402.306      9.18335
     402.316      9.18576
     402.326      9.18774
     402.336      9.18933
     402.346      9.19067
     402.356      9.19196
     402.366      9.19341
     402.376      9.19520
     402.386      9.19739
     402.396      9.19994
     402.406      9.20272
     402.416      9.20553
     402.426      9.20815
     402.436      9.21041
     402.446      9.21224
     402.456      9.21368
     402.466      9.21486
     402.476      9.21598
     402.486      9.21726
     402.496      9.21886
     402.506      9.22087
     402.516      9.22325
     402.526      9.22586
     402.536      9.22852
     402.546      9.23100
     402.556      9.23314
     402.566      9.23485
     402.576      9.23616
     402.586      9.23721
     402.596      9.23818
     402.606      9.23931
     402.616      9.24075
     402.626      9.24260
     402.636      9.24483
     402.646      9.24730
     402.656      9.24983
     402.666      9.25220
     402.676      9.25423
     402.686      9.25584
     402.696      9.25705
     402.706      9.25799
     402.716      9.25885
     402.726      9.25984
     402.736      9.26115
     402.746      9.26286
     402.756      9.26495
     402.766      9.26730
     402.776      9.26972
     402.786      9.27199
     402.796      9.27394
     402.806      9.27546
     402.816      9.27658
     402.826      9.27742
     402.836      9.27817
     402.846      9.27905
     402.856      9.28023
     402.866      9.28181
     402.876      9.28377
     402.886      9.28601
     402.896      9.28832
     402.906      9.29050
     402.916      9.29236
     402.926      9.29380
     402.936      9.29484
     402.946      9.29558
     402.956      9.29622
     402.966      9.29698
     402.976      9.29803
     402.986      9.29948
     402.996      9.30132
     403.006      9.30344
     403.016      9.30564
     403.026      9.30773
     403.036      9.30950
     403.046      9.31086
     403.056      9.31182
     403.066      9.31247
     403.076      9.31301
