# Example ARIES LBLRTM output
# WN (cm^{-1})  Rad(mW m^{-2} sr^{-1} cm)
    1095.450      4.20096
    1095.550      4.20305
    1095.650      4.20481
    1095.750      4.20518
    1095.850      4.20364
    1095.950      4.20036
    1096.050      4.19619
    1096.150      4.19230
    1096.250      4.18977
    1096.350      4.18918
    1096.450      4.19035
    1096.550      4.19246
    1096.650      4.19430
    1096.750      4.19477
    1096.850      4.19324
    1096.950      4.18988
    1097.050      4.18551
    1097.150      4.18139
    1097.250      4.17868
    1097.350      4.17804
    1097.450      4.17936
    1097.550      4.18177
    1097.650      4.18398
    1097.750      4.18475
    1097.850      4.18335
    1097.950      4.17988
    1098.050      4.17523
    1098.150      4.17076
    1098.250      4.16780
    1098.350      4.16714
    1098.450      4.16873
    1098.550      4.17166
    1098.650      4.17454
    1098.750      4.17598
    1098.850      4.17519
    1098.950      4.17230
    1099.050      4.16834
    1099.150      4.16489
    1099.250      4.16346
    1099.350      4.16487
    1099.450      4.16885
    1099.550      4.17403
    1099.650      4.17836
    1099.750      4.17985
    1099.850      4.17728
    1099.950      4.17078
    1100.050      4.16187
    1100.150      4.15302
    1100.250      4.14687
    1100.350      4.14525
    1100.450      4.14847
    1100.550      4.15509
    1100.650      4.16227
    1100.750      4.16663
    1100.850      4.16536
    1100.950      4.15725
    1101.050      4.14315
    1101.150      4.12586
    1101.250      4.10937
    1101.350      4.09767
    1101.450      4.09351
    1101.550      4.09763
    1101.650      4.10847
    1101.750      4.12274
    1101.850      4.13641
    1101.950      4.14596
    1102.050      4.14936
    1102.150      4.14662
    1102.250      4.13959
    1102.350      4.13116
    1102.450      4.12429
    1102.550      4.12093
    1102.650      4.12148
    1102.750      4.12481
    1102.850      4.12877
    1102.950      4.13111
    1103.050      4.13031
    1103.150      4.12619
    1103.250      4.11992
    1103.350      4.11353
    1103.450      4.10911
    1103.550      4.10798
    1103.650      4.11020
    1103.750      4.11453
    1103.850      4.11887
    1103.950      4.12110
    1104.050      4.11990
    1104.150      4.11525
    1104.250      4.10852
    1104.350      4.10192
    1104.450      4.09775
    1104.550      4.09742
    1104.650      4.10095
    1104.750      4.10680
    1104.850      4.11245
    1104.950      4.11522
    1105.051      4.11336
    1105.151      4.10673
    1105.251      4.09700
    1105.351      4.08722
    1105.451      4.08079
    1105.551      4.08031
    1105.651      4.08652
    1105.751      4.09788
    1105.851      4.11082
    1105.951      4.12068
    1106.051      4.12308
    1106.151      4.11528
    1106.251      4.09712
    1106.351      4.07126
    1106.451      4.04254
    1106.551      4.01684
    1106.651      3.99949
    1106.751      3.99398
    1106.851      4.00103
    1106.951      4.01854
    1107.051      4.04222
    1107.151      4.06674
    1107.251      4.08708
    1107.351      4.09974
    1107.451      4.10339
    1107.551      4.09893
    1107.651      4.08901
    1107.751      4.07713
    1107.851      4.06663
    1107.951      4.05989
    1108.051      4.05785
    1108.151      4.06002
    1108.251      4.06478
    1108.351      4.07004
    1108.451      4.07381
    1108.551      4.07477
    1108.651      4.07256
    1108.751      4.06771
    1108.851      4.06150
    1108.951      4.05548
    1109.051      4.05106
    1109.151      4.04915
    1109.251      4.04992
    1109.351      4.05275
    1109.451      4.05644
    1109.551      4.05954
    1109.651      4.06074
    1109.751      4.05924
    1109.851      4.05508
    1109.951      4.04910
    1110.051      4.04285
    1110.151      4.03811
    1110.251      4.03641
    1110.351      4.03853
    1110.451      4.04411
    1110.551      4.05163
    1110.651      4.05869
    1110.751      4.06258
    1110.851      4.06101
    1110.951      4.05281
    1111.051      4.03837
    1111.151      4.01972
    1111.251      4.00013
    1111.351      3.98338
    1111.451      3.97281
    1111.551      3.97051
    1111.651      3.97673
    1111.751      3.98987
    1111.851      4.00684
    1111.951      4.02383
    1112.051      4.03735
    1112.151      4.04495
    1112.251      4.04585
    1112.351      4.04093
    1112.451      4.03235
    1112.551      4.02288
    1112.651      4.01506
    1112.751      4.01057
    1112.851      4.00984
    1112.951      4.01211
    1113.051      4.01582
    1113.151      4.01915
    1113.251      4.02064
    1113.351      4.01959
    1113.451      4.01618
    1113.551      4.01136
    1113.651      4.00644
    1113.751      4.00266
    1113.851      4.00077
    1113.951      4.00087
    1114.051      4.00242
    1114.151      4.00447
    1114.251      4.00597
    1114.351      4.00618
    1114.451      4.00483
    1114.551      4.00218
    1114.651      3.99890
    1114.751      3.99583
    1114.851      3.99367
    1114.951      3.99276
    1115.052      3.99299
    1115.152      3.99386
    1115.252      3.99465
    1115.352      3.99468
    1115.452      3.99355
    1115.552      3.99125
    1115.652      3.98818
    1115.752      3.98502
    1115.852      3.98247
    1115.952      3.98107
    1116.052      3.98095
    1116.152      3.98182
    1116.252      3.98305
    1116.352      3.98387
    1116.452      3.98361
    1116.552      3.98199
    1116.652      3.97918
    1116.752      3.97582
    1116.852      3.97277
    1116.952      3.97087
    1117.052      3.97061
    1117.152      3.97196
    1117.252      3.97434
    1117.352      3.97676
    1117.452      3.97815
    1117.552      3.97774
    1117.652      3.97530
    1117.752      3.97125
    1117.852      3.96657
    1117.952      3.96245
    1118.052      3.95986
    1118.152      3.95924
    1118.252      3.96028
    1118.352      3.96204
    1118.452      3.96328
    1118.552      3.96291
    1118.652      3.96049
    1118.752      3.95637
    1118.852      3.95169
    1118.952      3.94794
    1119.052      3.94641
    1119.152      3.94764
    1119.252      3.95109
    1119.352      3.95524
    1119.452      3.95807
    1119.552      3.95780
    1119.652      3.95369
    1119.752      3.94647
    1119.852      3.93832
    1119.952      3.93225
    1120.052      3.93107
    1120.152      3.93629
    1120.252      3.94720
    1120.352      3.96074
    1120.452      3.97206
    1120.552      3.97587
    1120.652      3.96803
    1120.752      3.94713
    1120.852      3.91525
    1120.952      3.87788
    1121.052      3.84266
    1121.152      3.81743
    1121.252      3.80810
    1121.352      3.81692
    1121.452      3.84175
    1121.552      3.87656
    1121.652      3.91306
    1121.752      3.94295
    1121.852      3.96019
    1121.952      3.96248
    1122.052      3.95173
    1122.152      3.93317
    1122.252      3.91355
    1122.352      3.89905
    1122.452      3.89342
    1122.552      3.89707
    1122.652      3.90726
    1122.752      3.91930
    1122.852      3.92829
    1122.952      3.93087
    1123.052      3.92620
    1123.152      3.91614
    1123.252      3.90437
    1123.352      3.89499
    1123.452      3.89100
    1123.552      3.89326
    1123.652      3.90029
    1123.752      3.90890
    1123.852      3.91545
    1123.952      3.91715
    1124.052      3.91313
    1124.152      3.90466
    1124.252      3.89463
    1124.352      3.88640
    1124.452      3.88259
    1124.552      3.88409
    1124.652      3.88978
    1124.752      3.89698
    1124.852      3.90252
    1124.952      3.90393
    1125.053      3.90034
    1125.153      3.89280
    1125.253      3.88386
    1125.353      3.87657
    1125.453      3.87329
    1125.553      3.87488
    1125.653      3.88029
    1125.753      3.88705
    1125.853      3.89216
    1125.953      3.89328
    1126.053      3.88958
    1126.153      3.88206
    1126.253      3.87318
    1126.353      3.86588
    1126.453      3.86252
    1126.553      3.86392
    1126.653      3.86909
    1126.753      3.87563
    1126.853      3.88058
    1126.953      3.88163
    1127.053      3.87794
    1127.153      3.87052
    1127.253      3.86182
    1127.353      3.85477
    1127.453      3.85171
    1127.553      3.85345
    1127.653      3.85894
    1127.753      3.86568
    1127.853      3.87066
    1127.953      3.87151
    1128.053      3.86743
    1128.153      3.85952
    1128.253      3.85038
    1128.353      3.84312
    1128.453      3.84021
    1128.553      3.84247
    1128.653      3.84875
    1128.753      3.85635
    1128.853      3.86198
    1128.953      3.86309
    1129.053      3.85878
    1129.153      3.85024
    1129.253      3.84031
    1129.353      3.83242
    1129.453      3.82930
    1129.553      3.83191
    1129.653      3.83902
    1129.753      3.84765
    1129.853      3.85414
    1129.953      3.85554
    1130.053      3.85078
    1130.153      3.84109
    1130.253      3.82958
    1130.353      3.82013
    1130.453      3.81591
    1130.553      3.81814
    1130.653      3.82560
    1130.753      3.83501
    1130.853      3.84228
    1130.953      3.84403
    1131.053      3.83892
    1131.153      3.82826
    1131.253      3.81558
    1131.353      3.80535
    1131.453      3.80129
    1131.553      3.80493
    1131.653      3.81490
    1131.753      3.82735
    1131.853      3.83731
    1131.953      3.84056
    1132.053      3.83523
    1132.153      3.82265
    1132.253      3.80696
    1132.353      3.79367
    1132.453      3.78760
    1132.553      3.79103
    1132.653      3.80270
    1132.753      3.81811
    1132.853      3.83109
    1132.953      3.83608
    1133.053      3.83027
    1133.153      3.81488
    1133.253      3.79492
    1133.353      3.77752
    1133.453      3.76935
    1133.553      3.77401
    1133.653      3.79039
    1133.753      3.81273
    1133.853      3.83239
    1133.953      3.84090
    1134.053      3.83318
    1134.153      3.80986
    1134.253      3.77769
    1134.353      3.74774
    1134.453      3.73186
    1134.553      3.73838
    1134.653      3.76861
    1134.753      3.81530
    1134.853      3.86372
    1134.953      3.89542
    1135.054      3.89347
    1135.154      3.84783
    1135.254      3.75905
    1135.354      3.63919
    1135.454      3.50956
    1135.554      3.39570
    1135.654      3.32103
    1135.754      3.30104
    1135.854      3.33938
    1135.954      3.42717
    1136.054      3.54550
    1136.154      3.67036
    1136.254      3.77858
    1136.354      3.85318
    1136.454      3.88659
    1136.554      3.88126
    1136.654      3.84756
    1136.754      3.79996
    1136.854      3.75275
    1136.954      3.71645
    1137.054      3.69597
    1137.154      3.69057
    1137.254      3.69564
    1137.354      3.70511
    1137.454      3.71385
    1137.554      3.71921
    1137.654      3.72131
    1137.754      3.72223
    1137.854      3.72458
    1137.954      3.73004
    1138.054      3.73856
    1138.154      3.74828
    1138.254      3.75636
    1138.354      3.76013
    1138.454      3.75820
    1138.554      3.75106
    1138.654      3.74098
    1138.754      3.73113
    1138.854      3.72453
    1138.954      3.72294
    1139.054      3.72634
    1139.154      3.73294
    1139.254      3.73996
    1139.354      3.74462
    1139.454      3.74510
    1139.554      3.74119
    1139.654      3.73423
    1139.754      3.72658
    1139.854      3.72069
    1139.954      3.71823
    1140.054      3.71953
    1140.154      3.72350
    1140.254      3.72813
    1140.354      3.73121
    1140.454      3.73121
    1140.554      3.72776
    1140.654      3.72178
    1140.754      3.71508
    1140.854      3.70969
    1140.954      3.70713
    1141.054      3.70785
    1141.154      3.71112
    1141.254      3.71529
    1141.354      3.71844
    1141.454      3.71902
    1141.554      3.71643
    1141.654      3.71112
    1141.754      3.70446
    1141.854      3.69819
    1141.954      3.69375
    1142.054      3.69185
    1142.154      3.69216
    1142.254      3.69354
    1142.354      3.69440
    1142.454      3.69336
    1142.554      3.68974
    1142.654      3.68379
    1142.754      3.67664
    1142.854      3.66990
    1142.954      3.66507
    1143.054      3.66308
    1143.154      3.66391
    1143.254      3.66662
    1143.354      3.66969
    1143.454      3.67154
    1143.554      3.67107
    1143.654      3.66807
    1143.754      3.66328
    1143.854      3.65815
    1143.954      3.65432
    1144.054      3.65308
    1144.154      3.65487
    1144.254      3.65912
    1144.354      3.66441
    1144.454      3.66891
    1144.554      3.67100
    1144.654      3.66984
    1144.754      3.66561
    1144.854      3.65955
    1144.954      3.65350
    1145.055      3.64931
    1145.155      3.64819
    1145.255      3.65031
    1145.355      3.65468
    1145.455      3.65950
    1145.555      3.66271
    1145.655      3.66274
    1145.755      3.65909
    1145.855      3.65250
    1145.955      3.64479
    1146.055      3.63826
    1146.155      3.63490
    1146.255      3.63568
    1146.355      3.64018
    1146.455      3.64668
    1146.555      3.65268
    1146.655      3.65580
    1146.755      3.65455
    1146.855      3.64898
    1146.955      3.64065
    1147.055      3.63220
    1147.155      3.62640
    1147.255      3.62517
    1147.355      3.62881
    1147.455      3.63579
    1147.555      3.64321
    1147.655      3.64775
    1147.755      3.64688
    1147.855      3.63991
    1147.955      3.62838
    1148.055      3.61576
    1148.155      3.60637
    1148.255      3.60386
    1148.355      3.60986
    1148.455      3.62307
    1148.555      3.63934
    1148.655      3.65270
    1148.755      3.65708
    1148.855      3.64827
    1148.955      3.62541
    1149.055      3.59157
    1149.155      3.55320
    1149.255      3.51846
    1149.355      3.49507
    1149.455      3.48812
    1149.555      3.49870
    1149.655      3.52361
    1149.755      3.55636
    1149.855      3.58903
    1149.955      3.61451
    1150.055      3.62840
    1150.155      3.62991
    1150.255      3.62175
    1150.355      3.60882
    1150.455      3.59647
    1150.555      3.58870
    1150.655      3.58706
    1150.755      3.59041
    1150.855      3.59573
    1150.955      3.59945
    1151.055      3.59897
    1151.155      3.59360
    1151.255      3.58480
    1151.355      3.57552
    1151.455      3.56898
    1151.555      3.56730
    1151.655      3.57064
    1151.755      3.57699
    1151.855      3.58291
    1151.955      3.58478
    1152.055      3.58021
    1152.155      3.56905
    1152.255      3.55361
    1152.355      3.53799
    1152.455      3.52677
    1152.555      3.52341
    1152.655      3.52907
    1152.755      3.54215
    1152.855      3.55874
    1152.955      3.57391
    1153.055      3.58327
    1153.155      3.58440
    1153.255      3.57753
    1153.355      3.56538
    1153.455      3.55212
    1153.555      3.54188
    1153.655      3.53733
    1153.755      3.53886
    1153.855      3.54453
    1153.955      3.55092
    1154.055      3.55442
    1154.155      3.55262
    1154.255      3.54516
    1154.355      3.53385
    1154.455      3.52199
    1154.555      3.51308
    1154.655      3.50953
    1154.755      3.51172
    1154.855      3.51781
    1154.955      3.52434
    1155.056      3.52745
    1155.156      3.52428
    1155.256      3.51393
    1155.356      3.49791
    1155.456      3.47961
    1155.556      3.46327
    1155.656      3.45260
    1155.756      3.44958
    1155.856      3.45396
    1155.956      3.46345
    1156.056      3.47452
    1156.156      3.48369
    1156.256      3.48861
    1156.356      3.48874
    1156.456      3.48535
    1156.556      3.48091
    1156.656      3.47809
    1156.756      3.47877
    1156.856      3.48346
    1156.956      3.49113
    1157.056      3.49977
    1157.156      3.50713
    1157.256      3.51156
    1157.356      3.51256
    1157.456      3.51089
    1157.556      3.50810
    1157.656      3.50593
    1157.756      3.50561
    1157.856      3.50741
    1157.956      3.51060
    1158.056      3.51387
    1158.156      3.51589
    1158.256      3.51587
    1158.356      3.51392
    1158.456      3.51093
    1158.556      3.50818
    1158.656      3.50675
    1158.756      3.50702
    1158.856      3.50845
    1158.956      3.50979
    1159.056      3.50962
    1159.156      3.50696
    1159.256      3.50181
    1159.356      3.49526
    1159.456      3.48913
    1159.556      3.48532
    1159.656      3.48493
    1159.756      3.48766
    1159.856      3.49166
    1159.956      3.49395
    1160.056      3.49141
    1160.156      3.48183
    1160.256      3.46497
    1160.356      3.44293
    1160.456      3.41983
    1160.556      3.40083
    1160.656      3.39065
    1160.756      3.39220
    1160.856      3.40556
    1160.956      3.42790
    1161.056      3.45413
    1161.156      3.47832
    1161.256      3.49533
    1161.356      3.50225
    1161.456      3.49913
    1161.556      3.48882
    1161.656      3.47601
    1161.756      3.46566
    1161.856      3.46151
    1161.956      3.46495
    1162.056      3.47464
    1162.156      3.48712
    1162.256      3.49801
    1162.356      3.50348
    1162.456      3.50155
    1162.556      3.49273
    1162.656      3.47983
    1162.756      3.46702
    1162.856      3.45838
    1162.956      3.45649
    1163.056      3.46155
    1163.156      3.47117
    1163.256      3.48113
    1163.356      3.48676
    1163.456      3.48452
    1163.556      3.47327
    1163.656      3.45495
    1163.756      3.43408
    1163.856      3.41662
    1163.956      3.40809
    1164.056      3.41182
    1164.156      3.42768
    1164.256      3.45180
    1164.356      3.47737
    1164.456      3.49641
    1164.556      3.50196
    1164.656      3.49012
    1164.756      3.46133
    1164.856      3.42049
    1164.956      3.37584
    1165.057      3.33693
    1165.157      3.31212
    1165.257      3.30648
    1165.357      3.32048
    1165.457      3.34998
    1165.557      3.38748
    1165.657      3.42417
    1165.757      3.45232
    1165.857      3.46726
    1165.957      3.46830
    1166.057      3.45860
    1166.157      3.44388
    1166.257      3.43047
    1166.357      3.42340
    1166.457      3.42500
    1166.557      3.43447
    1166.657      3.44847
    1166.757      3.46248
    1166.857      3.47239
    1166.957      3.47586
    1167.057      3.47294
    1167.157      3.46580
    1167.257      3.45780
    1167.357      3.45213
    1167.457      3.45070
    1167.557      3.45347
    1167.657      3.45867
    1167.757      3.46355
    1167.857      3.46560
    1167.957      3.46351
    1168.057      3.45771
    1168.157      3.45016
    1168.257      3.44359
    1168.357      3.44034
    1168.457      3.44139
    1168.557      3.44593
    1168.657      3.45164
    1168.757      3.45555
    1168.857      3.45524
    1168.957      3.44985
    1169.057      3.44055
    1169.157      3.43017
    1169.257      3.42223
    1169.357      3.41955
    1169.457      3.42318
    1169.557      3.43180
    1169.657      3.44209
    1169.757      3.44981
    1169.857      3.45128
    1169.957      3.44473
    1170.057      3.43098
    1170.157      3.41318
    1170.257      3.39574
    1170.357      3.38285
    1170.457      3.37696
    1170.557      3.37810
    1170.657      3.38395
    1170.757      3.39097
    1170.857      3.39586
    1170.957      3.39693
    1171.057      3.39478
    1171.157      3.39199
    1171.257      3.39186
    1171.357      3.39677
    1171.457      3.40679
    1171.557      3.41917
    1171.657      3.42905
    1171.757      3.43116
    1171.857      3.42200
    1171.957      3.40167
    1172.057      3.37440
    1172.157      3.34763
    1172.257      3.32967
    1172.357      3.32673
    1172.457      3.34041
    1172.557      3.36659
    1172.657      3.39644
    1172.757      3.41918
    1172.857      3.42599
    1172.957      3.41349
    1173.057      3.38551
    1173.157      3.35240
    1173.257      3.32758
    1173.357      3.32254
    1173.457      3.34178
    1173.557      3.37959
    1173.657      3.42007
    1173.757      3.44083
    1173.857      3.41958
    1173.957      3.34169
    1174.057      3.20644
    1174.157      3.02963
    1174.257      2.84147
    1174.357      2.67992
    1174.457      2.58108
    1174.557      2.56943
    1174.657      2.65066
    1174.757      2.80943
    1174.857      3.01286
    1174.957      3.21875
    1175.058      3.38644
    1175.158      3.48704
    1175.258      3.51019
    1175.358      3.46553
    1175.458      3.37853
    1175.558      3.28224
    1175.658      3.20749
    1175.758      3.17452
    1175.858      3.18835
    1175.958      3.23919
    1176.058      3.30714
    1176.158      3.36958
    1176.258      3.40858
    1176.358      3.41603
    1176.458      3.39510
    1176.558      3.35773
    1176.658      3.31950
    1176.758      3.29377
    1176.858      3.28714
    1176.958      3.29780
    1177.058      3.31709
    1177.158      3.33345
    1177.258      3.33722
    1177.358      3.32447
    1177.458      3.29846
    1177.558      3.26827
    1177.658      3.24528
    1177.758      3.23871
    1177.858      3.25212
    1177.958      3.28194
    1178.058      3.31868
    1178.158      3.35030
    1178.258      3.36655
    1178.358      3.36252
    1178.458      3.34042
    1178.558      3.30865
    1178.658      3.27874
    1178.758      3.26127
    1178.858      3.26209
    1178.958      3.28032
    1179.058      3.30882
    1179.158      3.33676
    1179.258      3.35349
    1179.358      3.35221
    1179.458      3.33229
    1179.558      3.29923
    1179.658      3.26267
    1179.758      3.23296
    1179.858      3.21766
    1179.958      3.21927
    1180.058      3.23478
    1180.158      3.25724
    1180.258      3.27853
    1180.358      3.29241
    1180.458      3.29647
    1180.558      3.29261
    1180.658      3.28574
    1180.758      3.28133
    1180.858      3.28301
    1180.958      3.29094
    1181.058      3.30178
    1181.158      3.31016
    1181.258      3.31107
    1181.358      3.30213
    1181.458      3.28491
    1181.558      3.26456
    1181.658      3.24799
    1181.758      3.24119
    1181.858      3.24671
    1181.958      3.26245
    1182.058      3.28210
    1182.158      3.29732
    1182.258      3.30085
    1182.358      3.28932
    1182.458      3.26486
    1182.558      3.23467
    1182.658      3.20870
    1182.758      3.19623
    1182.858      3.20251
    1182.958      3.22670
    1183.058      3.26197
    1183.158      3.29765
    1183.258      3.32282
    1183.358      3.33006
    1183.458      3.31801
    1183.558      3.29177
    1183.658      3.26112
    1183.758      3.23699
    1183.858      3.22761
    1183.958      3.23561
    1184.058      3.25717
    1184.158      3.28349
    1184.258      3.30401
    1184.358      3.31029
    1184.458      3.29906
    1184.558      3.27327
    1184.658      3.24090
    1184.758      3.21189
    1184.858      3.19433
    1184.958      3.19146
    1185.059      3.20061
    1185.159      3.21443
    1185.259      3.22412
    1185.359      3.22331
    1185.459      3.21119
    1185.559      3.19337
    1185.659      3.18020
    1185.759      3.18277
    1185.859      3.20807
    1185.959      3.25499
    1186.059      3.31289
    1186.159      3.36338
    1186.259      3.38524
    1186.359      3.36092
    1186.459      3.28273
    1186.559      3.15658
    1186.659      3.00189
    1186.759      2.84750
    1186.859      2.72461
    1186.959      2.65874
    1187.059      2.66307
    1187.159      2.73516
    1187.259      2.85787
    1187.359      3.00427
    1187.459      3.14488
    1187.559      3.25510
    1187.659      3.32077
    1187.759      3.34030
    1187.859      3.32314
    1187.959      3.28535
    1188.059      3.24398
    1188.159      3.21205
    1188.259      3.19557
    1188.359      3.19341
    1188.459      3.19945
    1188.559      3.20613
    1188.659      3.20787
    1188.759      3.20310
    1188.859      3.19444
    1188.959      3.18708
    1189.059      3.18613
    1189.159      3.19429
    1189.259      3.21049
    1189.359      3.23028
    1189.459      3.24749
    1189.559      3.25671
    1189.659      3.25536
    1189.759      3.24467
    1189.859      3.22919
    1189.959      3.21497
    1190.059      3.20723
    1190.159      3.20831
    1190.259      3.21689
    1190.359      3.22852
    1190.459      3.23746
    1190.559      3.23899
    1190.659      3.23128
    1190.759      3.21624
    1190.859      3.19877
    1190.959      3.18496
    1191.059      3.17972
    1191.159      3.18490
    1191.259      3.19850
    1191.359      3.21539
    1191.459      3.22917
    1191.559      3.23456
    1191.659      3.22937
    1191.759      3.21535
    1191.859      3.19750
    1191.959      3.18222
    1192.059      3.17492
    1192.159      3.17794
    1192.259      3.18969
    1192.359      3.20523
    1192.459      3.21809
    1192.559      3.22269
    1192.659      3.21646
    1192.759      3.20082
    1192.859      3.18074
    1192.959      3.16290
    1193.059      3.15333
    1193.159      3.15525
    1193.259      3.16792
    1193.359      3.18700
    1193.459      3.20616
    1193.559      3.21942
    1193.659      3.22324
    1193.759      3.21771
    1193.859      3.20628
    1193.959      3.19429
    1194.059      3.18681
    1194.159      3.18668
    1194.259      3.19344
    1194.359      3.20366
    1194.459      3.21241
    1194.559      3.21534
    1194.659      3.21056
    1194.759      3.19945
    1194.859      3.18623
    1194.959      3.17624
    1195.060      3.17383
    1195.160      3.18042
    1195.260      3.19385
    1195.360      3.20901
    1195.460      3.21982
    1195.560      3.22161
    1195.660      3.21312
    1195.760      3.19718
    1195.860      3.17982
    1195.960      3.16799
    1196.060      3.16675
    1196.160      3.17712
    1196.260      3.19529
    1196.360      3.21382
    1196.460      3.22438
    1196.560      3.22111
    1196.660      3.20335
    1196.760      3.17651
    1196.860      3.15072
    1196.960      3.13729
    1197.060      3.14432
    1197.160      3.17287
    1197.260      3.21520
    1197.360      3.25597
    1197.460      3.27630
    1197.560      3.25960
    1197.660      3.19737
    1197.760      3.09301
    1197.860      2.96237
    1197.960      2.83048
    1198.060      2.72530
    1198.160      2.67031
    1198.260      2.67804
    1198.360      2.74658
    1198.460      2.86001
    1198.560      2.99284
    1198.660      3.11686
    1198.760      3.20859
    1198.860      3.25498
    1198.960      3.25588
    1199.060      3.22268
    1199.160      3.17380
    1199.260      3.12859
    1199.360      3.10160
    1199.460      3.09895
    1199.560      3.11767
    1199.660      3.14802
    1199.760      3.17763
    1199.860      3.19608
    1199.960      3.19817
    1200.060      3.18516
    1200.160      3.16356
    1200.260      3.14221
    1200.360      3.12885
    1200.460      3.12738
    1200.560      3.13677
    1200.660      3.15189
    1200.760      3.16569
    1200.860      3.17205
    1200.960      3.16802
    1201.060      3.15475
    1201.160      3.13687
    1201.260      3.12062
    1201.360      3.11143
    1201.460      3.11197
    1201.560      3.12133
    1201.660      3.13548
    1201.760      3.14890
    1201.860      3.15666
    1201.960      3.15618
    1202.060      3.14801
    1202.160      3.13542
    1202.260      3.12311
    1202.360      3.11532
    1202.460      3.11438
    1202.560      3.11990
    1202.660      3.12913
    1202.760      3.13809
    1202.860      3.14308
    1202.960      3.14206
    1203.060      3.13529
    1203.160      3.12508
    1203.260      3.11484
    1203.360      3.10778
    1203.460      3.10574
    1203.560      3.10872
    1203.660      3.11498
    1203.760      3.12186
    1203.860      3.12687
    1203.960      3.12859
    1204.060      3.12705
    1204.160      3.12355
    1204.260      3.12004
    1204.360      3.11819
    1204.460      3.11879
    1204.560      3.12147
    1204.660      3.12495
    1204.760      3.12768
    1204.860      3.12848
    1204.960      3.12702
    1205.061      3.12390
    1205.161      3.12034
    1205.261      3.11757
    1205.361      3.11631
    1205.461      3.11648
    1205.561      3.11729
    1205.661      3.11763
    1205.761      3.11663
    1205.861      3.11408
    1205.961      3.11057
    1206.061      3.10719
    1206.161      3.10508
    1206.261      3.10493
    1206.361      3.10656
    1206.461      3.10910
    1206.561      3.11125
    1206.661      3.11196
    1206.761      3.11083
    1206.861      3.10835
    1206.961      3.10563
    1207.061      3.10387
    1207.161      3.10373
    1207.261      3.10487
    1207.361      3.10603
    1207.461      3.10551
    1207.561      3.10195
    1207.661      3.09511
    1207.761      3.08627
    1207.861      3.07793
    1207.961      3.07298
    1208.061      3.07354
    1208.161      3.07993
    1208.261      3.09030
    1208.361      3.10102
    1208.461      3.10797
    1208.561      3.10813
    1208.661      3.10087
    1208.761      3.08852
    1208.861      3.07569
    1208.961      3.06765
    1209.061      3.06817
    1209.161      3.07780
    1209.261      3.09315
    1209.361      3.10779
    1209.461      3.11448
    1209.561      3.10795
    1209.661      3.08741
    1209.761      3.05750
    1209.861      3.02726
    1209.961      3.00717
    1210.061      3.00525
    1210.161      3.02344
    1210.261      3.05582
    1210.361      3.08958
    1210.461      3.10860
    1210.561      3.09882
    1210.661      3.05360
    1210.761      2.97711
    1210.861      2.88441
    1210.961      2.79766
    1211.061      2.73948
    1211.161      2.72547
    1211.261      2.75818
    1211.361      2.82495
    1211.461      2.90052
    1211.561      2.95406
    1211.661      2.95863
    1211.761      2.90018
    1211.861      2.78321
    1211.961      2.63099
    1212.061      2.48009
    1212.161      2.37042
    1212.261      2.33398
    1212.361      2.38543
    1212.461      2.51758
    1212.561      2.70314
    1212.661      2.90230
    1212.761      3.07382
    1212.861      3.18622
    1212.961      3.22577
    1213.061      3.19898
    1213.161      3.12898
    1213.261      3.04725
    1213.361      2.98349
    1213.461      2.95684
    1213.561      2.97123
    1213.661      3.01588
    1213.761      3.07068
    1213.861      3.11399
    1213.961      3.13044
    1214.061      3.11574
    1214.161      3.07736
    1214.261      3.03088
    1214.361      2.99376
    1214.461      2.97878
    1214.561      2.98967
    1214.661      3.02019
    1214.761      3.05708
    1214.861      3.08537
    1214.961      3.09419
    1215.062      3.08065
    1215.162      3.05063
    1215.262      3.01612
    1215.362      2.99023
    1215.462      2.98191
    1215.562      2.99234
    1215.662      3.01451
    1215.762      3.03602
    1215.862      3.04413
    1215.962      3.03113
    1216.062      2.99780
    1216.162      2.95372
    1216.262      2.91408
    1216.362      2.89408
    1216.462      2.90309
    1216.562      2.94061
    1216.662      2.99584
    1216.762      3.05100
    1216.862      3.08753
    1216.962      3.09277
    1217.062      3.06495
    1217.162      3.01425
    1217.262      2.95960
    1217.362      2.92199
    1217.462      2.91663
    1217.562      2.94672
    1217.662      3.00114
    1217.762      3.05723
    1217.862      3.08788
    1217.962      3.07084
    1218.062      2.99700
    1218.162      2.87501
    1218.262      2.73017
    1218.362      2.59785
    1218.462      2.51325
    1218.562      2.50063
    1218.662      2.56551
    1218.762      2.69234
    1218.862      2.84847
    1218.962      2.99350
    1219.062      3.09085
    1219.162      3.11833
    1219.262      3.07426
    1219.362      2.97731
    1219.462      2.86035
    1219.562      2.76010
    1219.662      2.70596
    1219.762      2.71151
    1219.862      2.77106
    1219.962      2.86240
    1220.062      2.95441
    1220.162      3.01720
    1220.262      3.03143
    1220.362      2.99386
    1220.462      2.91775
    1220.562      2.82791
    1220.662      2.75245
    1220.762      2.71375
    1220.862      2.72176
    1220.962      2.77139
    1221.062      2.84491
    1221.162      2.91816
    1221.262      2.96849
    1221.362      2.98190
    1221.462      2.95702
    1221.562      2.90484
    1221.662      2.84452
    1221.762      2.79675
    1221.862      2.77700
    1221.962      2.79074
    1222.062      2.83218
    1222.162      2.88675
